#session,step,active_part,passive_part,action,msg_content,msg_type
5,3,charlie,-,AnBx_Params,X15;charlie;X14,anbxj.AnBx_Params
5,3,charlie,-,eq_check,charlie,java.lang.String.toString
5,3,charlie,-,AnBx_Params,X15;charlie;X14,anbxj.AnBx_Params
5,3,charlie,-,inv_check,X14,anbxj.Crypto_ByteArray.toString
6,0,charlie,-,eq_check,charlie!,java.lang.String.toString
6,0,charlie,-,generateNumber,X20,anbxj.Crypto_ByteArray
6,0,charlie,-,generateNumber,X21,anbxj.Crypto_ByteArray
6,0,charlie,-,AnBx_Params,X20;bob;X21,anbxj.AnBx_Params
6,0,charlie,alice,sent,@77b52d12,javax.crypto.SealedObject
6,0,alice,-,eq_check,alice!,java.lang.String.toString
6,0,alice,-,eq_check,alice!,java.lang.String.toString
6,0,alice,charlie,received,@77b52d12,javax.crypto.SealedObject
6,0,alice,-,inv_check,@3ada9e37,javax.crypto.SealedObject.toString
6,1,alice,bob,sent,@3ada9e37,javax.crypto.SealedObject
6,1,bob,alice,received,@3ada9e37,javax.crypto.SealedObject
6,1,bob,-,AnBx_Params,X20;bob;X21,anbxj.AnBx_Params
6,1,bob,-,eq_check,bob,java.lang.String.toString
6,2,bob,-,generateNumberText3,X22,anbxj.Crypto_ByteArray
6,2,bob,-,generateNumber,X23,anbxj.Crypto_ByteArray
6,2,bob,-,AnBx_Params,X23;charlie;X22,anbxj.AnBx_Params
6,2,bob,alice,sent,@6b2fad11,javax.crypto.SealedObject
6,2,alice,bob,received,@6b2fad11,javax.crypto.SealedObject
6,2,alice,-,inv_check,@63e31ee,javax.crypto.SealedObject.toString
6,3,alice,charlie,sent,@63e31ee,javax.crypto.SealedObject
6,3,charlie,alice,received,@63e31ee,javax.crypto.SealedObject
6,3,charlie,-,AnBx_Params,X23;charlie;X22,anbxj.AnBx_Params
6,3,charlie,-,eq_check,charlie,java.lang.String.toString
6,3,charlie,-,AnBx_Params,X23;charlie;X22,anbxj.AnBx_Params
6,3,charlie,-,inv_check,X22,anbxj.Crypto_ByteArray.toString
7,0,charlie,-,eq_check,charlie!,java.lang.String.toString
7,0,charlie,-,generateNumber,X24,anbxj.Crypto_ByteArray
7,0,charlie,-,generateNumber,X25,anbxj.Crypto_ByteArray
7,0,charlie,-,AnBx_Params,X24;bob;X25,anbxj.AnBx_Params
7,0,charlie,alice,sent,@6b143ee9,javax.crypto.SealedObject
7,0,alice,-,eq_check,alice!,java.lang.String.toString
7,0,alice,-,eq_check,alice!,java.lang.String.toString
7,0,alice,charlie,received,@6b143ee9,javax.crypto.SealedObject
7,0,alice,-,inv_check,@2eafffde,javax.crypto.SealedObject.toString
7,1,alice,bob,sent,@2eafffde,javax.crypto.SealedObject
7,1,bob,alice,received,@2eafffde,javax.crypto.SealedObject
7,1,bob,-,AnBx_Params,X24;bob;X25,anbxj.AnBx_Params
7,1,bob,-,eq_check,bob,java.lang.String.toString
7,2,bob,-,generateNumberText3,X26,anbxj.Crypto_ByteArray
7,2,bob,-,generateNumber,X27,anbxj.Crypto_ByteArray
7,2,bob,-,AnBx_Params,X27;charlie;X26,anbxj.AnBx_Params
7,2,bob,alice,sent,@64616ca2,javax.crypto.SealedObject
7,2,alice,bob,received,@64616ca2,javax.crypto.SealedObject
7,2,alice,-,inv_check,@574caa3f,javax.crypto.SealedObject.toString
7,3,alice,charlie,sent,@574caa3f,javax.crypto.SealedObject
7,3,charlie,alice,received,@574caa3f,javax.crypto.SealedObject
7,3,charlie,-,AnBx_Params,X27;charlie;X26,anbxj.AnBx_Params
7,3,charlie,-,eq_check,charlie,java.lang.String.toString
7,3,charlie,-,AnBx_Params,X27;charlie;X26,anbxj.AnBx_Params
7,3,charlie,-,inv_check,X26,anbxj.Crypto_ByteArray.toString
8,0,charlie,-,eq_check,charlie!,java.lang.String.toString
8,0,charlie,-,generateNumber,X28,anbxj.Crypto_ByteArray
8,0,charlie,-,generateNumber,X29,anbxj.Crypto_ByteArray
8,0,charlie,-,AnBx_Params,X28;bob;X29,anbxj.AnBx_Params
8,0,charlie,alice,sent,@7225790e,javax.crypto.SealedObject
8,0,alice,-,eq_check,alice!,java.lang.String.toString
8,0,alice,-,eq_check,alice!,java.lang.String.toString
8,0,alice,charlie,received,@7225790e,javax.crypto.SealedObject
8,0,alice,-,inv_check,@6c629d6e,javax.crypto.SealedObject.toString
8,1,alice,bob,sent,@6c629d6e,javax.crypto.SealedObject
8,1,bob,alice,received,@6c629d6e,javax.crypto.SealedObject
8,1,bob,-,AnBx_Params,X28;bob;X29,anbxj.AnBx_Params
8,1,bob,-,eq_check,bob,java.lang.String.toString
8,2,bob,-,generateNumberText3,X30,anbxj.Crypto_ByteArray
8,2,bob,-,generateNumber,X31,anbxj.Crypto_ByteArray
8,2,bob,-,AnBx_Params,X31;charlie;X30,anbxj.AnBx_Params
8,2,bob,alice,sent,@1e67b872,javax.crypto.SealedObject
8,2,alice,bob,received,@1e67b872,javax.crypto.SealedObject
8,2,alice,-,inv_check,@6fdb1f78,javax.crypto.SealedObject.toString
8,3,alice,charlie,sent,@6fdb1f78,javax.crypto.SealedObject
8,3,charlie,alice,received,@6fdb1f78,javax.crypto.SealedObject
8,3,charlie,-,AnBx_Params,X31;charlie;X30,anbxj.AnBx_Params
8,3,charlie,-,eq_check,charlie,java.lang.String.toString
8,3,charlie,-,AnBx_Params,X31;charlie;X30,anbxj.AnBx_Params
8,3,charlie,-,inv_check,X30,anbxj.Crypto_ByteArray.toString
9,0,charlie,-,eq_check,charlie!,java.lang.String.toString
9,0,charlie,-,generateNumber,X32,anbxj.Crypto_ByteArray
9,0,charlie,-,generateNumber,X33,anbxj.Crypto_ByteArray
9,0,charlie,-,AnBx_Params,X32;bob;X33,anbxj.AnBx_Params
9,0,charlie,alice,sent,@9f70c54,javax.crypto.SealedObject
9,0,alice,-,eq_check,alice!,java.lang.String.toString
9,0,alice,-,eq_check,alice!,java.lang.String.toString
9,0,alice,charlie,received,@9f70c54,javax.crypto.SealedObject
9,0,alice,-,inv_check,@2280cdac,javax.crypto.SealedObject.toString
9,1,alice,bob,sent,@2280cdac,javax.crypto.SealedObject
9,1,bob,alice,received,@2280cdac,javax.crypto.SealedObject
9,1,bob,-,AnBx_Params,X32;bob;X33,anbxj.AnBx_Params
9,1,bob,-,eq_check,bob,java.lang.String.toString
9,2,bob,-,generateNumberText3,X34,anbxj.Crypto_ByteArray
9,2,bob,-,generateNumber,X35,anbxj.Crypto_ByteArray
9,2,bob,-,AnBx_Params,X35;charlie;X34,anbxj.AnBx_Params
9,2,bob,alice,sent,@3567135c,javax.crypto.SealedObject
9,2,alice,bob,received,@3567135c,javax.crypto.SealedObject
9,2,alice,-,inv_check,@44e81672,javax.crypto.SealedObject.toString
9,3,alice,charlie,sent,@44e81672,javax.crypto.SealedObject
9,3,charlie,alice,received,@44e81672,javax.crypto.SealedObject
9,3,charlie,-,AnBx_Params,X35;charlie;X34,anbxj.AnBx_Params
9,3,charlie,-,eq_check,charlie,java.lang.String.toString
9,3,charlie,-,AnBx_Params,X35;charlie;X34,anbxj.AnBx_Params
9,3,charlie,-,inv_check,X34,anbxj.Crypto_ByteArray.toString
10,0,charlie,-,eq_check,charlie!,java.lang.String.toString
10,0,charlie,-,generateNumber,X36,anbxj.Crypto_ByteArray
10,0,charlie,-,generateNumber,X37,anbxj.Crypto_ByteArray
10,0,charlie,-,AnBx_Params,X36;bob;X37,anbxj.AnBx_Params
10,0,charlie,alice,sent,@26f67b76,javax.crypto.SealedObject
10,0,alice,-,eq_check,alice!,java.lang.String.toString
10,0,alice,-,eq_check,alice!,java.lang.String.toString
10,0,alice,charlie,received,@26f67b76,javax.crypto.SealedObject
10,0,alice,-,inv_check,@65e579dc,javax.crypto.SealedObject.toString
10,1,alice,bob,sent,@65e579dc,javax.crypto.SealedObject
10,1,bob,alice,received,@65e579dc,javax.crypto.SealedObject
10,1,bob,-,AnBx_Params,X36;bob;X37,anbxj.AnBx_Params
10,1,bob,-,eq_check,bob,java.lang.String.toString
10,2,bob,-,generateNumberText3,X38,anbxj.Crypto_ByteArray
10,2,bob,-,generateNumber,X39,anbxj.Crypto_ByteArray
10,2,bob,-,AnBx_Params,X39;charlie;X38,anbxj.AnBx_Params
10,2,bob,alice,sent,@3a03464,javax.crypto.SealedObject
10,2,alice,bob,received,@3a03464,javax.crypto.SealedObject
10,2,alice,-,inv_check,@768debd,javax.crypto.SealedObject.toString
10,3,alice,charlie,sent,@768debd,javax.crypto.SealedObject
10,3,charlie,alice,received,@768debd,javax.crypto.SealedObject
10,3,charlie,-,AnBx_Params,X39;charlie;X38,anbxj.AnBx_Params
10,3,charlie,-,eq_check,charlie,java.lang.String.toString
10,3,charlie,-,AnBx_Params,X39;charlie;X38,anbxj.AnBx_Params
10,3,charlie,-,inv_check,X38,anbxj.Crypto_ByteArray.toString
