#session,step,active_part,passive_part,action,msg_content,msg_type
2,14,bob,alice,sent,@47f6473;@ae45eb6,java.security.SignedObject
2,14,alice,bob,received,@47f6473;@ae45eb6,java.security.SignedObject
3,0,david,-,AnBx_Params,bob;,anbxj.AnBx_Params
3,0,david,alice,sent,@42d80b78,java.security.SignedObject
3,0,alice,david,received,@42d80b78,java.security.SignedObject
3,0,alice,-,inv_check,@7823a2f9,java.security.SignedObject.toString
3,1,alice,bob,sent,@7823a2f9,java.security.SignedObject
3,1,bob,alice,received,@7823a2f9,java.security.SignedObject
3,1,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
3,1,bob,-,eq_check,bob,java.lang.String.toString
3,1,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
3,1,bob,-,eq_check,,anbxj.AnBx_Params.toString
3,2,bob,alice,sent,X0,string
3,2,alice,bob,received,X0,string
3,2,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
3,3,alice,bob,sent,X0,string
3,3,bob,alice,received,X0,string
3,3,bob,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
3,4,bob,-,generateNumberText1,X7,anbxj.Crypto_ByteArray
3,4,bob,-,generateNumber,X8,anbxj.Crypto_ByteArray
3,4,bob,-,AnBx_Params,X8;charlie;X7,anbxj.AnBx_Params
3,4,bob,-,AnBx_Params,@3e6fa38a;@5e3a8624,anbxj.AnBx_Params
3,4,bob,alice,sent,@3e6fa38a;@5e3a8624,java.security.SignedObject
3,4,alice,bob,received,@3e6fa38a;@5e3a8624,java.security.SignedObject
3,5,alice,david,sent,X0,string
3,5,david,alice,received,X0,string
3,5,david,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
3,6,david,-,AnBx_Params,charlie;,anbxj.AnBx_Params
3,6,david,alice,sent,@6d4b1c02,java.security.SignedObject
3,6,alice,david,received,@6d4b1c02,java.security.SignedObject
3,6,alice,-,inv_check,@724af044,java.security.SignedObject.toString
3,6,alice,-,inv_check,@39aeed2f,java.security.SignedObject.toString
3,7,alice,charlie,sent,@724af044,java.security.SignedObject
3,7,charlie,alice,received,@724af044,java.security.SignedObject
3,7,charlie,-,AnBx_Params,charlie;,anbxj.AnBx_Params
3,7,charlie,-,eq_check,charlie,java.lang.String.toString
3,7,charlie,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
3,7,charlie,-,eq_check,,anbxj.AnBx_Params.toString
3,8,charlie,alice,sent,X0,string
3,8,alice,charlie,received,X0,string
3,8,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
3,9,alice,-,AnBx_Params,@7823a2f9;@39aeed2f,anbxj.AnBx_Params
3,9,alice,charlie,sent,@7823a2f9;@39aeed2f,java.security.SignedObject
3,9,charlie,alice,received,@7823a2f9;@39aeed2f,java.security.SignedObject
3,9,charlie,-,eq_check,bob,java.lang.String.toString
3,9,charlie,-,AnBx_Params,X8;charlie;X7,anbxj.AnBx_Params
3,9,charlie,-,eq_check,charlie,java.lang.String.toString
3,9,charlie,-,AnBx_Params,X8;charlie;X7,anbxj.AnBx_Params
3,9,charlie,-,inv_check,X7,anbxj.Crypto_ByteArray.toString
3,10,charlie,-,generateNumber,X9,anbxj.Crypto_ByteArray
3,10,charlie,-,generateNumber,X10,anbxj.Crypto_ByteArray
3,10,charlie,-,AnBx_Params,X9;bob;X10,anbxj.AnBx_Params
3,10,charlie,-,AnBx_Params,@91161c7;@4883b407,anbxj.AnBx_Params
3,10,charlie,alice,sent,@91161c7;@4883b407,java.security.SignedObject
3,10,alice,charlie,received,@91161c7;@4883b407,java.security.SignedObject
3,10,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
4,11,alice,bob,sent,@7823a2f9,java.security.SignedObject
4,11,bob,alice,received,@7823a2f9,java.security.SignedObject
4,11,bob,-,eq_check,bob,java.lang.String.toString
4,11,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
4,12,bob,alice,sent,X0,string
4,12,alice,bob,received,X0,string
4,12,alice,-,inv_check,@18be83e4,java.security.SignedObject.toString
4,12,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
4,13,alice,-,AnBx_Params,@724af044;@18be83e4,anbxj.AnBx_Params
4,13,alice,bob,sent,@724af044;@18be83e4,java.security.SignedObject
4,13,bob,alice,received,@724af044;@18be83e4,java.security.SignedObject
4,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
4,13,bob,-,eq_check,bob,java.lang.String.toString
4,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
4,13,bob,-,eq_check,charlie,java.lang.String.toString
4,13,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
4,13,bob,-,eq_check,bob,java.lang.String.toString
4,13,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
4,13,bob,-,eq_check,,anbxj.AnBx_Params.toString
4,14,bob,-,generateNumber,X11,anbxj.Crypto_ByteArray
4,14,bob,-,generateNumber,X12,anbxj.Crypto_ByteArray
4,14,bob,-,AnBx_Params,X12;charlie;X11,anbxj.AnBx_Params
4,14,bob,-,AnBx_Params,@3e6fa38a;@343f4d3d,anbxj.AnBx_Params
4,14,bob,alice,sent,@3e6fa38a;@343f4d3d,java.security.SignedObject
4,14,alice,bob,received,@3e6fa38a;@343f4d3d,java.security.SignedObject
5,0,david,-,AnBx_Params,bob;,anbxj.AnBx_Params
5,0,david,alice,sent,@42e26948,java.security.SignedObject
5,0,alice,david,received,@42e26948,java.security.SignedObject
5,0,alice,-,inv_check,@26be92ad,java.security.SignedObject.toString
5,1,alice,bob,sent,@26be92ad,java.security.SignedObject
5,1,bob,alice,received,@26be92ad,java.security.SignedObject
5,1,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
5,1,bob,-,eq_check,bob,java.lang.String.toString
5,1,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
5,1,bob,-,eq_check,,anbxj.AnBx_Params.toString
5,2,bob,alice,sent,X0,string
5,2,alice,bob,received,X0,string
5,2,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
5,3,alice,bob,sent,X0,string
5,3,bob,alice,received,X0,string
5,3,bob,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
5,4,bob,-,generateNumberText1,X13,anbxj.Crypto_ByteArray
5,4,bob,-,generateNumber,X14,anbxj.Crypto_ByteArray
5,4,bob,-,AnBx_Params,X14;charlie;X13,anbxj.AnBx_Params
5,4,bob,-,AnBx_Params,@4667ae56;@6eebc39e,anbxj.AnBx_Params
5,4,bob,alice,sent,@4667ae56;@6eebc39e,java.security.SignedObject
5,4,alice,bob,received,@4667ae56;@6eebc39e,java.security.SignedObject
5,5,alice,david,sent,X0,string
5,5,david,alice,received,X0,string
5,5,david,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
5,6,david,-,AnBx_Params,charlie;,anbxj.AnBx_Params
5,6,david,alice,sent,@4667ae56,java.security.SignedObject
5,6,alice,david,received,@4667ae56,java.security.SignedObject
5,6,alice,-,inv_check,@28d25987,java.security.SignedObject.toString
5,6,alice,-,inv_check,@59fa1d9b,java.security.SignedObject.toString
5,7,alice,charlie,sent,@28d25987,java.security.SignedObject
5,7,charlie,alice,received,@28d25987,java.security.SignedObject
5,7,charlie,-,AnBx_Params,charlie;,anbxj.AnBx_Params
5,7,charlie,-,eq_check,charlie,java.lang.String.toString
5,7,charlie,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
5,7,charlie,-,eq_check,,anbxj.AnBx_Params.toString
5,8,charlie,alice,sent,X0,string
5,8,alice,charlie,received,X0,string
5,8,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
5,9,alice,-,AnBx_Params,@26be92ad;@59fa1d9b,anbxj.AnBx_Params
5,9,alice,charlie,sent,@26be92ad;@59fa1d9b,java.security.SignedObject
5,9,charlie,alice,received,@26be92ad;@59fa1d9b,java.security.SignedObject
5,9,charlie,-,eq_check,bob,java.lang.String.toString
5,9,charlie,-,AnBx_Params,X14;charlie;X13,anbxj.AnBx_Params
5,9,charlie,-,eq_check,charlie,java.lang.String.toString
5,9,charlie,-,AnBx_Params,X14;charlie;X13,anbxj.AnBx_Params
5,9,charlie,-,inv_check,X13,anbxj.Crypto_ByteArray.toString
5,10,charlie,-,generateNumber,X15,anbxj.Crypto_ByteArray
5,10,charlie,-,generateNumber,X16,anbxj.Crypto_ByteArray
5,10,charlie,-,AnBx_Params,X15;bob;X16,anbxj.AnBx_Params
5,10,charlie,-,AnBx_Params,@53b32d7;@146ba0ac,anbxj.AnBx_Params
5,10,charlie,alice,sent,@53b32d7;@146ba0ac,java.security.SignedObject
5,10,alice,charlie,received,@53b32d7;@146ba0ac,java.security.SignedObject
5,10,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
6,11,alice,bob,sent,@26be92ad,java.security.SignedObject
6,11,bob,alice,received,@26be92ad,java.security.SignedObject
6,11,bob,-,eq_check,bob,java.lang.String.toString
6,11,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
6,12,bob,alice,sent,X0,string
6,12,alice,bob,received,X0,string
6,12,alice,-,inv_check,@26653222,java.security.SignedObject.toString
6,12,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
6,13,alice,-,AnBx_Params,@28d25987;@26653222,anbxj.AnBx_Params
6,13,alice,bob,sent,@28d25987;@26653222,java.security.SignedObject
6,13,bob,alice,received,@28d25987;@26653222,java.security.SignedObject
6,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
6,13,bob,-,eq_check,bob,java.lang.String.toString
6,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
6,13,bob,-,eq_check,charlie,java.lang.String.toString
6,13,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
6,13,bob,-,eq_check,bob,java.lang.String.toString
6,13,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
6,13,bob,-,eq_check,,anbxj.AnBx_Params.toString
6,14,bob,-,generateNumber,X17,anbxj.Crypto_ByteArray
6,14,bob,-,generateNumber,X18,anbxj.Crypto_ByteArray
6,14,bob,-,AnBx_Params,X18;charlie;X17,anbxj.AnBx_Params
6,14,bob,-,AnBx_Params,@4667ae56;@589838eb,anbxj.AnBx_Params
6,14,bob,alice,sent,@4667ae56;@589838eb,java.security.SignedObject
6,14,alice,bob,received,@4667ae56;@589838eb,java.security.SignedObject
7,0,david,-,AnBx_Params,bob;,anbxj.AnBx_Params
7,0,david,alice,sent,@6eebc39e,java.security.SignedObject
7,0,alice,david,received,@6eebc39e,java.security.SignedObject
7,0,alice,-,inv_check,@6f7fd0e6,java.security.SignedObject.toString
7,1,alice,bob,sent,@6f7fd0e6,java.security.SignedObject
7,1,bob,alice,received,@6f7fd0e6,java.security.SignedObject
7,1,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
7,1,bob,-,eq_check,bob,java.lang.String.toString
7,1,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
7,1,bob,-,eq_check,,anbxj.AnBx_Params.toString
7,2,bob,alice,sent,X0,string
7,2,alice,bob,received,X0,string
7,2,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
7,3,alice,bob,sent,X0,string
7,3,bob,alice,received,X0,string
7,3,bob,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
7,4,bob,-,generateNumberText1,X19,anbxj.Crypto_ByteArray
7,4,bob,-,generateNumber,X20,anbxj.Crypto_ByteArray
7,4,bob,-,AnBx_Params,X20;charlie;X19,anbxj.AnBx_Params
7,4,bob,-,AnBx_Params,@4cf777e8;@6fd02e5,anbxj.AnBx_Params
7,4,bob,alice,sent,@4cf777e8;@6fd02e5,java.security.SignedObject
7,4,alice,bob,received,@4cf777e8;@6fd02e5,java.security.SignedObject
7,5,alice,david,sent,X0,string
7,5,david,alice,received,X0,string
7,5,david,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
7,6,david,-,AnBx_Params,charlie;,anbxj.AnBx_Params
7,6,david,alice,sent,@31ef45e3,java.security.SignedObject
7,6,alice,david,received,@31ef45e3,java.security.SignedObject
7,6,alice,-,inv_check,@1e88b3c,java.security.SignedObject.toString
7,6,alice,-,inv_check,@77caeb3e,java.security.SignedObject.toString
7,7,alice,charlie,sent,@1e88b3c,java.security.SignedObject
7,7,charlie,alice,received,@1e88b3c,java.security.SignedObject
7,7,charlie,-,AnBx_Params,charlie;,anbxj.AnBx_Params
7,7,charlie,-,eq_check,charlie,java.lang.String.toString
7,7,charlie,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
7,7,charlie,-,eq_check,,anbxj.AnBx_Params.toString
7,8,charlie,alice,sent,X0,string
7,8,alice,charlie,received,X0,string
7,8,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
7,9,alice,-,AnBx_Params,@6f7fd0e6;@77caeb3e,anbxj.AnBx_Params
7,9,alice,charlie,sent,@6f7fd0e6;@77caeb3e,java.security.SignedObject
7,9,charlie,alice,received,@6f7fd0e6;@77caeb3e,java.security.SignedObject
7,9,charlie,-,eq_check,bob,java.lang.String.toString
7,9,charlie,-,AnBx_Params,X20;charlie;X19,anbxj.AnBx_Params
7,9,charlie,-,eq_check,charlie,java.lang.String.toString
7,9,charlie,-,AnBx_Params,X20;charlie;X19,anbxj.AnBx_Params
7,9,charlie,-,inv_check,X19,anbxj.Crypto_ByteArray.toString
7,10,charlie,-,generateNumber,X21,anbxj.Crypto_ByteArray
7,10,charlie,-,generateNumber,X22,anbxj.Crypto_ByteArray
7,10,charlie,-,AnBx_Params,X21;bob;X22,anbxj.AnBx_Params
7,10,charlie,-,AnBx_Params,@3abbfa04;@42dafa95,anbxj.AnBx_Params
7,10,charlie,alice,sent,@3abbfa04;@42dafa95,java.security.SignedObject
7,10,alice,charlie,received,@3abbfa04;@42dafa95,java.security.SignedObject
7,10,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
8,11,alice,bob,sent,@6f7fd0e6,java.security.SignedObject
8,11,bob,alice,received,@6f7fd0e6,java.security.SignedObject
8,11,bob,-,eq_check,bob,java.lang.String.toString
8,11,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
8,12,bob,alice,sent,X0,string
8,12,alice,bob,received,X0,string
8,12,alice,-,inv_check,@6a4f787b,java.security.SignedObject.toString
8,12,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
8,13,alice,-,AnBx_Params,@1e88b3c;@6a4f787b,anbxj.AnBx_Params
8,13,alice,bob,sent,@1e88b3c;@6a4f787b,java.security.SignedObject
8,13,bob,alice,received,@1e88b3c;@6a4f787b,java.security.SignedObject
8,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
8,13,bob,-,eq_check,bob,java.lang.String.toString
8,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
8,13,bob,-,eq_check,charlie,java.lang.String.toString
8,13,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
8,13,bob,-,eq_check,bob,java.lang.String.toString
8,13,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
8,13,bob,-,eq_check,,anbxj.AnBx_Params.toString
8,14,bob,-,generateNumber,X23,anbxj.Crypto_ByteArray
8,14,bob,-,generateNumber,X24,anbxj.Crypto_ByteArray
8,14,bob,-,AnBx_Params,X24;charlie;X23,anbxj.AnBx_Params
8,14,bob,-,AnBx_Params,@4cf777e8;@1ed4004b,anbxj.AnBx_Params
8,14,bob,alice,sent,@4cf777e8;@1ed4004b,java.security.SignedObject
8,14,alice,bob,received,@4cf777e8;@1ed4004b,java.security.SignedObject
9,0,david,-,AnBx_Params,bob;,anbxj.AnBx_Params
9,0,david,alice,sent,@271053e1,java.security.SignedObject
9,0,alice,david,received,@271053e1,java.security.SignedObject
9,0,alice,-,inv_check,@5622fdf,java.security.SignedObject.toString
9,1,alice,bob,sent,@5622fdf,java.security.SignedObject
9,1,bob,alice,received,@5622fdf,java.security.SignedObject
9,1,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
9,1,bob,-,eq_check,bob,java.lang.String.toString
9,1,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
9,1,bob,-,eq_check,,anbxj.AnBx_Params.toString
9,2,bob,alice,sent,X0,string
9,2,alice,bob,received,X0,string
9,2,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
9,3,alice,bob,sent,X0,string
9,3,bob,alice,received,X0,string
9,3,bob,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
9,4,bob,-,generateNumberText1,X25,anbxj.Crypto_ByteArray
9,4,bob,-,generateNumber,X26,anbxj.Crypto_ByteArray
9,4,bob,-,AnBx_Params,X26;charlie;X25,anbxj.AnBx_Params
9,4,bob,-,AnBx_Params,@4b952a2d;@2d928643,anbxj.AnBx_Params
9,4,bob,alice,sent,@4b952a2d;@2d928643,java.security.SignedObject
9,4,alice,bob,received,@4b952a2d;@2d928643,java.security.SignedObject
9,5,alice,david,sent,X0,string
9,5,david,alice,received,X0,string
9,5,david,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
9,6,david,-,AnBx_Params,charlie;,anbxj.AnBx_Params
9,6,david,alice,sent,@2f686d1f,java.security.SignedObject
9,6,alice,david,received,@2f686d1f,java.security.SignedObject
9,6,alice,-,inv_check,@42e26948,java.security.SignedObject.toString
9,6,alice,-,inv_check,@1794d431,java.security.SignedObject.toString
9,7,alice,charlie,sent,@42e26948,java.security.SignedObject
9,7,charlie,alice,received,@42e26948,java.security.SignedObject
9,7,charlie,-,AnBx_Params,charlie;,anbxj.AnBx_Params
9,7,charlie,-,eq_check,charlie,java.lang.String.toString
9,7,charlie,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
9,7,charlie,-,eq_check,,anbxj.AnBx_Params.toString
9,8,charlie,alice,sent,X0,string
9,8,alice,charlie,received,X0,string
9,8,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
9,9,alice,-,AnBx_Params,@5622fdf;@1794d431,anbxj.AnBx_Params
9,9,alice,charlie,sent,@5622fdf;@1794d431,java.security.SignedObject
9,9,charlie,alice,received,@5622fdf;@1794d431,java.security.SignedObject
9,9,charlie,-,eq_check,bob,java.lang.String.toString
9,9,charlie,-,AnBx_Params,X26;charlie;X25,anbxj.AnBx_Params
9,9,charlie,-,eq_check,charlie,java.lang.String.toString
9,9,charlie,-,AnBx_Params,X26;charlie;X25,anbxj.AnBx_Params
9,9,charlie,-,inv_check,X25,anbxj.Crypto_ByteArray.toString
9,10,charlie,-,generateNumber,X27,anbxj.Crypto_ByteArray
9,10,charlie,-,generateNumber,X28,anbxj.Crypto_ByteArray
9,10,charlie,-,AnBx_Params,X27;bob;X28,anbxj.AnBx_Params
9,10,charlie,-,AnBx_Params,@73ad2d6;@3f49dace,anbxj.AnBx_Params
9,10,charlie,alice,sent,@73ad2d6;@3f49dace,java.security.SignedObject
9,10,alice,charlie,received,@73ad2d6;@3f49dace,java.security.SignedObject
9,10,alice,-,inv_check,X0,anbxj.Crypto_ByteArray.toString
10,11,alice,bob,sent,@5622fdf,java.security.SignedObject
10,11,bob,alice,received,@5622fdf,java.security.SignedObject
10,11,bob,-,eq_check,bob,java.lang.String.toString
10,11,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
10,12,bob,alice,sent,X0,string
10,12,alice,bob,received,X0,string
10,12,alice,-,inv_check,@77cd7a0,java.security.SignedObject.toString
10,12,alice,-,eq_check,X0,anbxj.Crypto_ByteArray.toString
10,13,alice,-,AnBx_Params,@42e26948;@77cd7a0,anbxj.AnBx_Params
10,13,alice,bob,sent,@42e26948;@77cd7a0,java.security.SignedObject
10,13,bob,alice,received,@42e26948;@77cd7a0,java.security.SignedObject
10,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
10,13,bob,-,eq_check,bob,java.lang.String.toString
10,13,bob,-,AnBx_Params,charlie;,anbxj.AnBx_Params
10,13,bob,-,eq_check,charlie,java.lang.String.toString
10,13,bob,-,AnBx_Params,bob;,anbxj.AnBx_Params
10,13,bob,-,eq_check,bob,java.lang.String.toString
10,13,bob,-,eq_check,,sun.security.rsa.RSAPublicKeyImpl.toString
10,13,bob,-,eq_check,,anbxj.AnBx_Params.toString
10,14,bob,-,generateNumber,X29,anbxj.Crypto_ByteArray
10,14,bob,-,generateNumber,X30,anbxj.Crypto_ByteArray
10,14,bob,-,AnBx_Params,X30;charlie;X29,anbxj.AnBx_Params
10,14,bob,-,AnBx_Params,@4b952a2d;@60c6f5b,anbxj.AnBx_Params
10,14,bob,alice,sent,@4b952a2d;@60c6f5b,java.security.SignedObject
10,14,alice,bob,received,@4b952a2d;@60c6f5b,java.security.SignedObject
